USER 1,USER 2,MOVIE,RATING 1,RATING 2,DIFFERENCE
4302,7103,108037,8,9,1
4305,7629,107207,10,9,1
4305,5754,113277,10,8,2
4305,23962,104431,7,6,1
4305,32180,107290,9,5,4
4305,32180,110475,7,4,3
4305,2684,105323,7,9,2
4305,35503,99077,8,9,1
4305,2839,104952,10,8,2
4315,11631,107290,10,8,2
4315,13061,107048,8,9,1
4315,18705,96061,7,6,1
4316,12364,94226,8,8,0
4316,17624,101393,7,7,0
4316,2029,112579,6,9,3
4335,35935,105236,10,10,0
4335,24818,110912,10,10,0
4335,10514,107688,10,9,1
4335,4667,102510,10,6,4
4335,4667,113277,10,9,1
4335,19581,112641,9,8,1
4335,1045,110622,10,7,3
4335,34880,100935,10,9,1
4350,133,93437,10,10,0
4358,23394,99674,8,9,1
4358,11009,106582,6,8,2
4358,2772,106220,7,8,1
4362,26374,107207,8,10,2
4362,20281,97937,8,10,2
4367,12268,95765,9,10,1
4367,7576,112471,8,7,1
4389,2283,81505,10,10,0
4389,35176,82406,9,10,1
4389,22075,107688,8,9,1
4434,22869,93870,8,9,1
4434,17801,100758,7,7,0
4470,20016,110413,9,8,1
4470,16969,112864,8,8,0
4472,34225,99685,10,8,2
4472,34225,105236,9,5,4
4472,8438,112573,10,10,0
4472,7071,97216,8,8,0
4494,17241,112573,10,10,0
4502,28050,104868,7,7,0
4502,28050,109520,7,6,1
4502,15124,107614,7,9,2
4502,15124,111070,8,7,1
4502,17801,109813,6,7,1
4502,35574,108308,5,2,3
4516,13043,107290,8,7,1
4516,4814,108550,7,10,3
4516,24277,107818,8,8,0
4516,11320,95953,7,10,3
4516,26872,105793,7,8,1
4518,11865,52311,9,9,0
4518,28791,53198,8,10,2
4529,15199,109830,9,9,0
4529,23390,111161,9,8,1
4529,31788,104797,9,10,1
4549,34849,91474,7,10,3
4549,13376,85549,8,8,0
4549,13376,86960,7,9,2
4549,3943,102494,8,7,1
4549,1950,110005,7,6,1
4549,11009,100944,8,8,0
4573,15381,102926,10,10,0
4573,7582,97388,3,6,3
4573,7582,107254,3,3,0
4573,22434,103919,10,9,1
4573,13793,101917,4,5,1
4573,35477,101540,10,9,1
4573,13376,97474,4,7,3
4605,21238,111161,10,10,0
4605,31674,112740,8,6,2
4605,18102,107076,6,4,2
4605,15968,113189,8,6,2
4622,4859,109445,7,7,0
4622,415,86637,9,9,0
4623,15440,110322,10,9,1
4623,27580,110413,10,9,1
4623,31519,108550,10,7,3
4655,23939,109424,9,3,6
4655,32853,109445,8,7,1
4655,6380,106519,5,8,3
4655,16282,104952,8,8,0
4655,6579,101921,9,8,1
4667,3844,110413,9,9,0
4667,3844,110912,10,7,3
4667,3844,111161,10,10,0
4667,3844,112864,9,8,1
4667,30239,108052,8,10,2
4667,30239,109830,9,10,1
4667,30239,112573,6,9,3
4667,26902,109506,10,10,0
4667,26902,111257,9,8,1
4667,26902,113277,9,10,1
4667,17801,106977,8,8,0
4667,17801,107818,8,8,0
4667,17801,108160,7,8,1
4667,17801,109040,4,7,3
4667,17801,109444,5,8,3
4667,17801,111503,9,6,3
4667,17801,112281,4,9,5
4667,13376,112722,5,6,1
4667,12903,108550,9,7,2
4667,12903,113627,7,8,1
4667,20294,108358,7,9,2
4667,34849,107362,2,6,4
4667,10579,111301,1,10,9
4667,25404,110632,1,8,7
4670,13801,112281,7,6,1
4681,10652,86979,9,8,1
4681,10729,84726,9,7,2
4682,16533,108052,10,10,0
4682,24930,107207,10,9,1
4682,2376,109424,8,10,2
4682,14674,113247,10,10,0
4698,11009,97958,9,7,2
4714,7462,87332,6,8,2
4714,25239,109506,6,10,4
4714,25521,106856,8,7,1
4714,15968,88930,9,8,1
4723,21728,80979,7,9,2
4723,12619,92593,8,10,2
4723,20937,73800,8,10,2
4723,20937,92651,8,7,1
4728,34954,97493,6,8,2
4728,20294,105793,6,2,4
4728,33618,112682,8,8,0
4740,10514,106308,7,9,2
4740,31613,110357,9,9,0
4740,13376,92890,7,8,1
4741,20106,112573,8,9,1
4752,3484,109830,8,8,0
4755,29291,111161,10,10,0
4755,11288,110912,8,4,4
4779,11009,94226,4,10,6
4808,9925,112471,7,6,1
4808,23510,113247,7,7,0
4808,27122,106226,4,10,6
4808,29029,108550,8,6,2
4808,22066,101410,8,9,1
4814,23645,108052,10,9,1
4814,35197,103064,10,7,3
4814,30148,108550,10,8,2
4816,2487,111161,10,10,0
4816,25404,107050,8,8,0
4831,23574,75314,8,10,2
4859,31625,100935,6,10,4
4859,33435,113247,8,8,0
4859,25599,109445,7,8,1
4859,1899,106519,8,9,1
4859,25917,101540,7,8,1
4859,13648,104691,7,8,1
4859,7790,108550,8,8,0
4859,30035,98084,4,6,2
4859,18077,104684,7,9,2
4871,24406,112471,8,10,2
4871,13376,103074,7,7,0
4875,16716,110148,6,5,1
4879,10734,111161,1,9,8
4884,28914,70735,8,8,0
4884,28914,71315,8,7,1
4884,28914,73195,7,7,0
4884,28914,77416,8,7,1
4884,28914,78748,7,8,1
4884,28914,95765,9,8,1
4884,8050,112384,6,8,2
4884,28698,113247,7,7,0
4884,25514,112471,8,9,1
4884,34565,95327,7,8,1
4884,17800,108399,7,7,0
4884,36058,101540,7,8,1
4884,27909,91167,8,9,1
4884,29158,95159,7,8,1
4884,8760,106489,8,8,0
4884,33254,78841,7,8,1
4889,18878,110413,8,9,1
4889,16015,104652,7,7,0
4889,21082,96283,8,8,0
4889,12652,97637,6,7,1
4889,2680,110729,8,7,1
4897,8760,106489,8,8,0
4922,8232,95016,9,10,1
4922,8232,111161,9,10,1
4973,32905,111280,7,6,1
4973,2775,110912,10,1,9
4973,27839,112864,7,8,1
4973,29976,105698,7,8,1
4973,17751,109686,7,10,3
4973,6891,112573,10,10,0
4973,29760,106697,8,8,0
4973,28621,110475,9,7,2
4973,35574,109040,10,7,3
4973,35574,112281,6,8,2
4973,31807,106582,7,9,2
4973,29086,110216,5,10,5
4973,31157,107076,6,8,2
4973,30558,109890,6,7,1
4973,11009,104779,8,7,1
4973,34429,113101,10,5,5
4973,16250,112401,7,8,1
4973,15251,109456,6,5,1
4973,31358,105477,6,2,4
4974,36106,113247,8,7,1
4989,17141,104714,8,6,2
4989,4605,111161,9,10,1
5101,28050,103776,8,8,0
5101,28050,112462,7,4,3
5101,32866,99685,10,10,0
5109,13544,100150,8,8,0
5109,4007,110632,8,9,1
5109,14553,101410,9,8,1
5109,10703,111257,9,8,1
5109,8050,110074,7,7,0
5109,11009,106677,8,9,1
5109,22090,98439,8,5,3
5110,29086,113277,10,10,0
5110,5655,107614,10,10,0
5114,27909,72684,10,10,0
5126,31519,108550,9,7,2
5132,6595,100157,8,8,0
5132,9283,110950,7,6,1
5137,27137,95765,10,5,5
5137,32570,112817,9,7,2
5195,19493,113409,8,8,0
5195,10802,77474,8,8,0
5195,34849,99528,8,7,1
5195,11009,83190,8,9,1
5204,14439,111161,10,10,0
5228,12786,112471,9,10,1
5257,28871,97239,10,6,4
5257,13284,99785,9,8,1
5257,11009,92699,10,7,3
5257,11009,106226,10,9,1
5257,9283,108160,9,10,1
5257,20713,95631,9,8,1
5257,35477,97123,10,8,2
5257,34849,96463,9,6,3
5269,7103,93748,6,10,4
5282,20195,102719,8,5,3
5282,12587,111686,4,4,0
5282,13793,110978,2,3,1
5285,19262,95705,5,9,4
5287,9236,110912,9,9,0
5287,24111,83987,8,7,1
5287,13394,82971,8,8,0
5287,13795,97441,8,9,1
5287,26996,78754,9,9,0
5287,23962,97123,7,7,0
5291,20430,81398,10,8,2
5291,6905,97216,8,10,2
5298,14295,109830,9,10,1
5350,2337,82971,7,7,0
5352,20160,108358,7,10,3
5352,28333,111161,9,10,1
5352,18455,113247,8,7,1
5352,14157,104691,5,8,3
5360,3292,92099,7,9,2
5399,22953,113277,9,10,1
5399,27534,111070,5,8,3
5416,2867,52357,8,8,0
5416,3187,99763,7,7,0
5423,16079,93870,8,7,1
5482,8069,112462,4,6,2
5482,18634,99871,9,10,1
5482,23533,103776,7,7,0
5482,13376,97474,4,7,3
5482,13376,113253,5,6,1
5482,10623,105793,9,9,0
5482,17801,97523,7,8,1
5483,21150,113277,9,5,4
5483,21610,110413,10,9,1
5486,11443,105695,9,9,0
5486,34225,107688,10,6,4
5486,6130,100802,7,10,3
5486,6130,106856,7,10,3
5486,7108,106977,6,9,3
5486,29976,105698,7,8,1
5486,30035,98084,7,6,1
5486,28160,104652,7,9,2
5495,29098,64757,7,7,0
5495,29098,66995,8,8,0
5500,4667,92991,10,7,3
5507,13648,97366,6,5,1
5507,13648,102059,7,8,1
5507,13648,107144,7,7,0
5507,26902,106364,8,9,1
5507,29204,100212,6,8,2
5507,2547,104361,8,8,0
5507,2547,112691,8,8,0
5507,10579,108255,2,8,6
5507,16282,100405,6,8,2
5507,7790,112896,5,6,1
5507,32183,112950,5,7,2
5510,32597,100935,8,8,0
5528,20215,97165,7,8,1
5528,853,107207,8,10,2
5528,29062,107822,9,10,1
5528,26893,97239,8,9,1
5528,11856,93105,7,9,2
5528,22900,97904,7,10,3
5528,17527,89755,7,9,2
5528,35734,98635,7,8,1
5534,24545,91042,10,7,3
5534,24545,95327,9,10,1
5534,7576,112641,10,8,2
5534,12220,95765,10,9,1
5534,12220,96283,9,6,3
5534,17667,87332,7,7,0
5534,28968,104348,10,8,2
5534,20084,94625,10,8,2
5534,6332,90967,7,9,2
5534,13572,88680,10,9,1
5534,21883,95159,3,9,6
5534,12903,87175,6,7,1
5534,6767,97889,7,8,1
5567,10835,112471,8,8,0
5567,1411,103064,9,9,0
5567,16485,107290,9,9,0
5567,17751,109686,8,10,2
5567,1790,99785,7,8,1
5567,22368,103639,8,8,0
5567,21370,113189,7,7,0
5597,26049,99685,10,8,2
5598,24511,75686,7,8,1
5598,24511,98635,8,8,0
5598,23678,95953,7,9,2
5598,18674,108160,5,10,5
5598,18674,110099,6,10,4
5655,18916,107808,9,9,0
5655,12928,93640,7,8,1
5655,23423,105690,7,5,2
5655,35550,95174,7,3,4
5655,7784,72926,8,7,1
5655,957,99951,7,6,1
5655,2867,107614,10,9,1
5655,20446,74991,8,9,1
5658,11009,96969,10,10,0
5670,29516,63759,6,7,1
5670,21728,80979,10,9,1
5670,21728,87544,10,8,2
5670,32597,74811,8,8,0
5670,19127,103767,9,10,1
5670,30907,110008,9,6,3
5675,15141,97937,9,9,0
5675,28914,95765,9,8,1
5675,3620,100157,7,7,0
5675,19194,97441,7,9,2
5675,13026,99077,8,9,1
5675,10495,102138,9,10,1
5675,24991,101410,7,7,0
5675,2716,109831,6,10,4
5675,19240,111495,7,9,2
5698,18987,107120,8,10,2
5698,8999,107614,7,6,1
5698,15525,110912,8,6,2
5703,19562,102926,9,8,1
5703,17844,107048,8,7,1
5703,17844,109830,10,9,1
5709,10054,109830,9,10,1
5709,15660,97814,8,9,1
5709,28450,104952,8,8,0
5709,25735,98645,8,6,2
5737,26872,109287,4,7,3
5754,20098,113277,8,9,1
5801,18098,93870,7,8,1
5801,29760,110413,10,9,1
5846,20779,111161,10,10,0
5846,18878,105236,9,6,3
5846,853,107207,10,10,0
5882,3367,112471,8,9,1
5919,21629,106489,10,7,3
5919,10495,102138,8,10,2
5919,10839,112442,7,8,1
5919,8050,102015,9,8,1
5919,34849,99939,7,8,1
5919,9797,109035,5,8,3
5919,20901,107889,7,7,0
5923,221,99674,7,8,1
5925,22028,110413,7,9,2
5931,18596,97474,6,8,2
5931,31305,113253,7,7,0
5931,14498,99810,7,7,0
5931,33402,110678,8,1,7
5933,13793,112471,8,8,0
5933,3348,88847,8,7,1
5933,23678,84707,7,8,1
5933,22848,99052,7,4,3
5933,7790,91859,7,7,0
5935,4193,90264,7,7,0
5935,29189,93428,5,10,5
5963,28050,110912,10,8,2
5965,15085,71853,8,6,2
5967,10839,84516,6,8,2
5967,1355,75314,9,9,0
5967,13376,91209,6,7,1
5967,13648,96163,7,5,2
5971,10054,109830,10,10,0
5971,13479,106677,7,9,2
5971,24545,99077,10,8,2
5991,2677,112641,9,9,0
5991,17969,95953,9,9,0
6009,16323,97576,9,8,1
6013,27392,93058,6,7,1
6013,9178,86879,8,9,1
6013,27338,53604,8,9,1
6038,31396,76786,8,7,1
6058,1888,109830,7,10,3
6058,33653,112573,7,8,1
6066,22400,75686,10,8,2
6067,27909,109688,8,9,1
6122,22862,110357,8,8,0
6130,12645,100802,10,8,2
6130,5486,106856,10,7,3
6130,34429,103074,10,8,2
6138,27395,107290,8,7,1
6138,35469,109831,10,8,2
6150,1411,103064,7,9,2
6150,11599,103644,6,6,0
6152,15394,70666,7,7,0
6152,33618,103994,7,7,0
6155,17298,102926,10,10,0
6155,32532,105236,10,9,1
6155,3187,110475,8,8,0
6155,20688,113497,7,7,0
6155,16250,112462,6,7,1
6155,26902,113118,7,10,3
6168,8512,103644,8,7,1
6168,30905,111280,10,5,5
6168,4007,90728,9,8,1
6168,17801,89927,8,9,1
6168,35164,89175,10,7,3
6168,17704,100507,6,2,4
6168,21883,107666,8,8,0
6168,13376,90329,10,7,3
6168,4023,88170,10,6,4
6168,36016,102744,7,9,2
6175,31849,107048,7,9,2
6175,27909,93822,7,7,0
6184,11942,111161,10,10,0
6193,31396,112471,8,7,1
6193,19262,110413,10,8,2
6253,26643,97958,9,8,1
6265,191,110413,10,7,3
6269,13657,105323,8,8,0
6269,17241,107207,8,9,1
6273,17527,64116,9,9,0
6273,11009,68699,8,8,0
6289,13657,106519,9,7,2
6289,24870,112641,9,8,1
6308,17667,97351,8,9,1
6325,18984,111161,10,9,1
6325,19009,93058,8,8,0
6325,695,99785,9,10,1
6332,19127,107653,8,9,1
6332,8050,94888,7,7,0
6360,2326,111686,8,6,2
6360,13376,111257,10,8,2
6360,21883,110997,9,9,0
6376,10774,111161,10,9,1
6380,33640,112818,8,8,0
6380,3646,110413,9,7,2
6380,2534,111161,9,10,1
6380,13059,110322,7,10,3
6380,13376,112722,7,6,1
6394,31807,103064,10,10,0
6401,1010,93191,10,9,1
6411,1813,108052,6,10,4
6414,3187,95271,8,7,1
6414,3187,97474,6,6,0
6414,3187,97815,10,9,1
6414,3187,97958,10,9,1
6414,3187,99763,10,7,3
6414,3187,107048,9,8,1
6414,3187,113253,5,7,2
6414,34849,94012,10,8,2
6414,442,103873,9,10,1
6414,13376,94890,5,5,0
6414,13376,105690,8,8,0
6414,31807,93560,8,10,2
6414,31807,113375,9,9,0
6414,19892,98627,9,6,3
6414,10579,94602,7,7,0
6414,11009,107286,7,8,1
6414,11009,113161,8,9,1
6414,26872,110442,9,6,3
6414,34880,97108,8,6,2
6414,27817,93624,9,9,0
6414,27817,97136,7,5,2
6414,27817,102690,7,8,1
6414,27817,110667,8,10,2
6414,27045,96454,8,6,2
6427,12162,109830,10,9,1
6449,25514,112471,9,9,0
6456,30045,107290,9,8,1
6456,15904,112641,9,10,1
6511,21230,55601,10,10,0
6511,35556,60827,10,7,3
6511,32597,57012,10,8,2
6511,1134,69467,10,7,3
6511,20430,78788,10,9,1
6511,11009,68473,7,10,3
6579,31674,112740,6,6,0
6579,31674,113492,5,6,1
6579,17801,104257,8,8,0
6579,17801,104431,5,8,3
6579,17801,104694,6,9,3
6579,17801,105417,6,8,2
6579,17801,107206,6,8,2
6579,17801,108160,9,8,1
6579,17801,109444,6,8,2
6579,17801,109830,10,9,1
6579,17801,112462,6,7,1
6579,17801,112864,7,8,1
6579,32294,105236,9,9,0
6579,27648,111161,8,10,2
6579,13376,112442,5,6,1
6579,14498,105112,6,7,1
6579,26902,112697,6,9,3
6579,23533,107507,8,7,1
6579,20684,113161,8,6,2
6579,22856,113101,6,4,2
6579,18785,106611,5,9,4
6579,18785,108147,4,6,2
6579,26872,113041,5,8,3
6579,11599,104452,7,8,1
6579,33680,109951,7,8,1
6595,9878,95765,9,10,1
6595,33390,107818,9,8,1
6595,5132,100157,8,8,0
6595,23678,112818,10,8,2
6597,4859,89218,8,3,5
6597,3197,103939,7,9,2
6597,290,84868,8,8,0
6597,7946,89175,5,10,5
6598,13657,105323,10,8,2
6598,3465,107048,7,7,0
6598,14316,112641,8,7,1
6598,29058,113277,8,7,1
6598,2574,101889,6,7,1
6623,8780,107290,9,7,2
6623,3844,112864,7,8,1
6623,2779,104431,6,10,4
6623,2684,109686,7,10,3
6623,4667,102138,8,8,0
6623,4667,102803,7,4,3
6623,4667,106582,7,8,1
6623,13376,103919,7,7,0
6623,13376,105690,6,8,2
6623,10579,107206,7,8,1
6623,13793,104692,6,7,1
6623,2867,107076,7,8,1
6623,3187,100260,7,7,0
6623,2578,102293,7,6,1
6624,4573,70047,10,10,0
6624,1210,90756,4,8,4
6628,11019,108052,9,10,1
6628,9650,105323,9,10,1
6628,11443,105695,9,9,0
6628,31648,104797,10,9,1
6642,15896,104257,9,9,0
6642,15085,90329,8,8,0
6642,12220,96283,7,6,1
6653,5846,111161,10,10,0
6653,5126,92005,10,8,2
6653,8162,94737,9,8,1
6659,11510,99685,10,10,0
6659,11009,90180,7,8,1
6659,31613,87469,7,7,0
6659,31613,97576,8,6,2
6680,35734,112818,7,8,1
6680,35082,99785,8,8,0
6680,23801,100403,5,10,5
6680,13376,107211,5,5,0
6690,20684,100502,10,6,4
6690,17801,101272,10,7,3
6690,13376,107978,10,6,4
6712,654,96874,8,8,0
6712,9163,99088,8,7,1
6727,13236,96874,8,9,1
6727,3983,97770,5,7,2
6727,34854,112641,9,8,1
6727,19185,107048,8,7,1
6764,19250,84787,8,8,0
6764,17963,93870,7,6,1
6764,17963,100502,5,3,2
6764,30558,100802,7,4,3
6767,29224,71807,7,7,0
6767,29224,76752,10,7,3
6767,29224,79574,6,6,0
6767,29224,82398,7,6,1
6767,29224,90264,7,8,1
6767,25426,86006,6,5,1
6767,33670,78748,8,10,2
6767,33670,90605,10,10,0
6767,33670,103644,6,6,0
6767,32026,70488,7,7,0
6767,33398,93409,8,8,0
6767,33398,97733,8,8,0
6767,35574,87332,9,10,1
6767,19967,94291,7,8,1
6767,13492,104714,7,8,1
6767,6414,88933,8,7,1
6767,15360,97444,6,6,0
6767,19814,74751,6,6,0
6767,11009,91203,8,8,0
6789,1813,108052,10,10,0
6808,27677,112697,5,7,2
6808,25404,110148,7,8,1
6878,4472,99685,7,10,3
6878,7851,88247,9,6,3
6878,7851,103064,9,6,3
6878,23021,84787,7,7,0
6881,35222,110632,8,7,1
6881,10133,95327,10,7,3
6881,28160,91530,9,9,0
6884,4358,80678,10,9,1
6884,20281,97937,10,10,0
6884,34565,74958,10,7,3
6890,26808,107688,10,7,3
6891,12753,107290,10,10,0
6891,18052,112573,10,8,2
6905,26903,97216,10,8,2
6905,27526,88847,10,5,5
6905,30022,97165,8,7,1
6905,36058,111149,8,8,0
6925,36058,111149,7,8,1
6925,20713,95468,7,8,1
6927,25549,103939,7,6,1
6927,7946,106598,7,8,1
6927,14286,97958,8,9,1
6927,20901,100449,6,7,1
6927,11009,103035,7,5,2
6972,30329,99785,10,7,3
6989,16485,95016,7,7,0
6989,32433,54215,4,8,4
6989,7747,56592,7,9,2
7025,9435,107290,8,10,2
7025,29760,112740,8,8,0
7025,16250,109303,4,9,5
7025,26872,110657,3,7,4
7025,17801,103855,5,8,3
7025,7103,109446,7,7,0
7029,20760,111161,9,10,1
7029,20098,109830,9,6,3
7029,1763,110912,10,9,1
7029,18248,110413,9,8,1
7039,25071,105698,6,5,1
7039,16250,112401,5,8,3
7051,15360,93437,7,9,2
7054,11446,97958,10,10,0
7054,5507,89670,10,7,3
7054,30760,99685,10,9,1
7071,33653,93058,9,9,0
7071,8050,97216,8,9,1
7073,14592,100502,7,7,0
7073,13376,107978,4,6,2
7074,17800,108399,9,7,2
7076,29224,79574,6,6,0
7076,29224,82398,6,6,0
7076,29224,86034,7,7,0
7076,29224,90264,6,8,2
7076,35574,102685,7,8,1
7093,12220,95765,10,9,1
7093,12220,97165,8,7,1
7093,12220,99685,9,8,1
7093,12220,102926,9,10,1
7093,12220,105236,9,8,1
7093,12220,105695,10,10,0
7093,12220,108052,10,10,0
7093,12220,110413,8,8,0
7093,12220,110912,10,8,2
7093,12220,112471,9,8,1
7093,12220,112573,10,9,1
7093,12220,112641,10,9,1
7093,12220,113277,9,9,0
7103,15877,112818,8,7,1
7103,341,103064,10,8,2
7103,11009,96446,7,4,3
7103,11009,97216,7,8,1
7103,11009,97958,8,7,1
7103,11009,100150,8,8,0
7103,11009,102138,8,10,2
7103,11009,107048,10,8,2
7103,11009,108394,6,9,3
7103,11009,112384,7,9,2
7103,28914,112573,8,9,1
7103,31460,103644,8,7,1
7103,711,112471,8,9,1
7103,7108,96874,10,9,1
7103,7108,98273,7,7,0
7103,7108,99088,7,8,1
7103,7108,106856,8,8,0
7103,16250,97428,7,10,3
7103,19240,111495,8,9,1
7103,19240,111507,8,8,0
7103,13376,98554,8,7,1
7103,13376,101917,2,6,4
7103,13376,102798,6,7,1
7103,13376,105121,6,7,1
7103,13376,105435,8,7,1
7103,13376,106308,8,8,0
7103,13376,106697,7,7,0
7103,13376,109686,8,8,0
7103,13376,111257,7,8,1
7103,13376,111438,5,7,2
7103,13376,111686,7,7,0
7103,33752,99077,9,5,4
7103,14436,104257,8,8,0
7103,14436,108399,8,9,1
7103,26902,97981,3,5,2
7103,15648,113409,6,3,3
7103,23614,107209,7,7,0
7103,16716,98635,10,8,2
7103,13394,107808,8,8,0
7103,406,107822,9,9,0
7103,28700,113189,7,7,0
7103,4316,101393,6,7,1
7103,23215,109446,7,6,1
7103,36087,98258,9,8,1
7103,12306,108037,9,7,2
7103,30600,107798,6,6,0
7103,29582,101587,8,7,1
7108,19372,96874,9,9,0
7108,19372,99088,8,10,2
7108,19372,106977,9,9,0
7108,22471,111161,9,10,1
7108,31157,100802,8,8,0
7108,31157,112384,10,8,2
7108,32010,109506,7,8,1
7108,12770,107818,8,8,0
7108,7103,98273,7,7,0
7108,7103,106856,8,8,0
7108,9932,97647,7,7,0
7108,28968,107473,7,6,1
7108,13793,99994,5,6,1
7108,26643,113305,9,8,1
7183,9005,99674,8,1,7
7183,21718,99685,7,9,2
7198,1947,99785,7,8,1
7199,24511,112641,9,8,1
7203,8566,113277,9,9,0
7213,5352,93894,7,7,0
7213,31157,100802,8,8,0
7221,35797,106489,8,8,0
7240,28786,113277,8,9,1
7240,11888,110912,9,9,0
7273,35797,100405,9,7,2
7273,24434,108160,8,7,1
7275,11599,96895,4,10,6
7275,24760,109830,10,9,1
7275,10186,110912,9,9,0
7275,4529,111161,10,9,1
7275,4502,100758,5,8,3
7292,3909,108052,9,10,1
7292,3909,112641,8,9,1
7292,34225,99685,8,8,0
7292,34225,110413,8,10,2
7292,34225,111161,10,10,0
7292,14630,112573,9,10,1
7292,3133,95765,8,10,2
7292,16533,93058,9,9,0
7292,17667,107048,8,8,0
7292,336,99785,7,9,2
7292,555,103064,8,7,1
7292,6927,96283,8,7,1
7292,2030,97757,8,8,0
7292,4889,92067,8,8,0
7292,34880,95497,7,7,0
7311,24259,113497,9,7,2
7311,12220,106246,10,7,3
7311,13376,105690,9,8,1
7352,11510,99365,7,5,2
7352,11510,106308,7,6,1
7353,30013,98724,4,7,3
7353,16716,91763,7,9,2
7353,7093,93105,7,7,0
7353,24545,92965,7,9,2
7353,12102,113492,6,7,1
7353,27007,106489,7,8,1
7353,34849,113101,6,8,2
7353,9862,96257,5,8,3
7353,22981,93692,6,10,4
7353,27487,108002,8,7,1
7353,14498,111255,6,5,1
7353,4246,106856,7,6,1
7353,9283,110478,6,6,0
7353,3292,107501,6,8,2
7377,889,99700,10,7,3
7412,18275,111161,10,10,0
7412,22241,89927,10,10,0
7412,29035,100507,4,8,4
7412,32010,106697,6,3,3
7424,30035,77651,7,7,0
7456,23293,104694,8,9,1
7456,23293,112384,8,7,1
7456,11559,111257,7,8,1
7456,17801,108160,5,8,3
7461,25900,107818,10,7,3
7517,16616,105236,8,6,2
7517,5302,110912,9,10,1
7529,15251,99487,8,7,1
7529,15251,103776,3,7,4
7529,15251,112462,2,7,5
7529,808,109506,10,10,0
7529,35053,110950,6,8,2
7529,16250,100802,8,9,1
7529,16250,111503,6,10,4
7529,3292,106582,3,7,4
7529,6579,102803,10,5,5
7529,34849,106452,7,5,2
7549,15632,112384,6,7,1
7575,11330,105323,10,9,1
7576,9925,112471,7,6,1
7576,15529,110413,8,9,1
7576,31460,112641,8,10,2
7576,11066,110357,9,10,1
7576,21261,106677,7,8,1
7582,35312,107254,3,2,1
7582,13793,99994,7,6,1
7582,13793,110978,3,3,0
7582,36091,102057,8,8,0
7607,23839,112641,8,9,1
7607,27045,112508,6,4,2
7611,34413,100260,10,7,3
7611,21370,110413,9,8,1
7611,33752,101889,9,8,1
7611,13648,105327,8,8,0
7611,36058,104348,9,3,6
7611,35469,112288,8,6,2
7611,35477,113481,8,5,3
7626,26744,87332,8,9,1
7626,26872,105812,6,8,2
7629,11443,105695,9,9,0
7629,18736,107207,9,8,1
7640,2439,109830,10,10,0
7640,2439,110413,9,10,1
7640,11461,110912,7,10,3
7640,16556,107818,10,8,2
7640,17667,104573,6,7,1
7640,3187,109068,6,7,1
7646,5971,106677,8,7,1
7646,5483,113277,8,9,1
7646,19033,101507,8,9,1
7646,3632,91419,8,10,2
7655,6236,109830,8,10,2
7655,8643,111161,8,9,1
7679,32294,96895,8,9,1
7679,32294,103776,8,6,2
7687,13801,98439,8,6,2
7704,25472,112573,10,9,1
7704,6579,108160,9,9,0
7704,18077,82010,6,9,3
7704,22090,84805,5,7,2
7704,14139,84726,10,7,3
7704,13648,80120,10,8,2
7706,15904,108052,10,10,0
7706,15904,111161,10,10,0
7706,17078,113497,7,4,3
7706,17593,97428,7,10,3
7706,24572,105695,9,8,1
7706,20356,102138,8,8,0
7706,15877,112818,9,7,2
7706,19250,103919,3,6,3
7706,21883,106664,5,7,2
7706,13376,103074,8,7,1
7706,31942,109836,8,6,2
7706,15124,99740,4,3,1
7706,14755,103905,4,4,0
7707,11009,105265,7,9,2
7712,336,99785,7,9,2
7712,17801,112864,7,8,1
7718,31519,108550,8,7,1
7718,35844,111161,8,10,2
7718,12652,109686,8,9,1
7718,24672,112461,6,7,1
7731,13376,107034,10,6,4
7747,6989,56592,9,7,2
7771,31307,44837,10,10,0
7771,32597,95327,9,9,0
7784,17844,107048,9,7,2
7784,22900,110478,7,9,2
7784,17801,102798,7,8,1
7784,20446,74937,8,8,0
7790,1790,108550,8,7,1
7790,3620,113277,8,8,0
7790,26371,110413,9,9,0
7790,27077,112384,8,10,2
7790,21939,113419,6,10,4
7790,9932,113540,7,7,0
7790,24041,108333,5,6,1
7790,12591,112896,6,10,4
7790,6579,106611,6,5,1
7790,34849,111190,3,6,3
7790,26872,110364,6,8,2
7790,35176,113114,4,10,6
7790,2827,112819,6,7,1
7790,23966,110989,4,6,2
7790,8811,107302,6,6,0
7790,25325,112255,2,5,3
7790,20469,110123,3,5,2
7821,33653,81398,10,9,1
7821,26712,74958,8,8,0
7821,8050,86979,8,8,0
7848,11371,108052,10,10,0
7848,7576,110357,10,9,1
7851,11461,108052,9,10,1
7851,22400,109830,7,10,3
7851,13795,111161,7,10,3
7860,22090,110955,7,7,0
7860,7790,108333,7,5,2
7860,3187,106770,8,7,1
7868,19182,112682,8,7,1
7868,3187,107048,9,8,1
7906,6595,100157,8,8,0
7906,22869,87799,6,9,3
7906,10579,111070,5,8,3
7911,29291,107290,9,8,1
7911,6380,110322,4,7,3
7911,13394,107808,7,8,1
7946,34082,112471,10,9,1
7946,3187,109686,10,9,1
7946,3187,110475,10,8,2
7946,21883,110997,8,9,1
7946,6579,106611,10,5,5
7946,6927,106598,8,7,1
7950,28146,105665,8,8,0
7950,8050,100935,10,10,0
7956,24672,105236,8,9,1
7956,11445,94291,10,8,2
7967,34044,53125,8,9,1
